,Ticker,2020-02,2020-06-08 12:22:55.456383,Volume,Ratio1 in 5 yr,Ratio2 since Feb,Ratio1/Ratio2,Sector,Industry
2490,LPLA,95.23025512695312,83.08000183105469,770552.0,2.3736191038510457,0.8724118371866092,2.7207552702466686,Financial Services,Capital Markets
2492,HOMB,19.56000296274821,17.069999694824222,448867.0,1.3832574827461197,0.8726992387135026,1.5850334472449648,Financial Services,Banks—Regional
2493,MHD,17.218352635701493,15.027899742126465,7340.0,1.3352983722294764,0.8727838289806411,1.5299302391853713,Financial Services,Asset Management
2502,PCK,9.82321802775065,8.579999923706055,98789.0,1.3867582479626148,0.873440852016875,1.5876956576514956,Financial Services,Asset Management
2503,EOT,22.16248861948649,19.35890007019043,17905.0,1.379614420227488,0.873498477656025,1.5794125067390976,Financial Services,Asset Management
2512,FFA,17.142018953959152,14.979999542236328,36134.0,1.7478313529670575,0.8738760342332094,2.0000907274001496,Financial Services,Asset Management
2515,EDD,6.780200560887653,5.929999828338622,58824.0,1.0820969095132298,0.8746053711960219,1.2372401830021504,Financial Services,Asset Management
2516,AX,28.77833334604899,25.170000076293945,167950.0,1.4787452997619377,0.8746163224129017,1.6907359968795894,Financial Services,Banks—Regional
2517,CHCO,77.66450500488281,67.93000030517578,19182.0,1.9984648103259333,0.8746595410722695,2.284848808572945,Financial Services,Banks—Regional
2519,VLT,14.106816132863365,12.339900016784668,26197.0,1.4492764849055957,0.8747473491227782,1.6567943719509088,Financial Services,Asset Management
2523,RQI,14.082117398579914,12.31999969482422,499122.0,1.7424713966918859,0.8748684126200088,1.991695404196417,Financial Services,Asset Management
2530,FRA,13.230259577433266,11.58209991455078,41208.0,1.354755472285768,0.8754249942537985,1.5475403160502,Financial Services,Asset Management
2531,TCBK,37.09537124633789,32.47499847412109,64567.0,1.6740426581778571,0.8754461104719925,1.912216683760586,Financial Services,Banks—Regional
2547,SEIC,68.90999984741211,60.4000015258789,289696.0,1.8187430757978928,0.8765056110814547,2.0749930779722923,Financial Services,Asset Management
2551,PHD,10.868702411651613,9.529999732971193,40772.0,1.3574540481970043,0.8768295765237545,1.548138982239531,Financial Services,Asset Management
2552,PCQ,18.827397028605144,16.509199142456055,12931.0,1.6011947418234926,0.8768710362549338,1.826032193584708,Financial Services,Asset Management
2553,HPS,19.285628000895183,16.91160011291504,80099.0,1.6045454821461056,0.8769017069151209,1.8297894387625089,Financial Services,Asset Management
2555,AWF,12.160070896148682,10.664299964904783,118335.0,1.4705966629489928,0.8769932392649425,1.676862029383012,Financial Services,Asset Management
2556,OTTW,13.682408491770424,12.0,608.0,1.7994877787840349,0.8770385716241152,2.0517772387726487,Financial Services,Banks—Regional
2557,GLU,19.13121223449707,16.780000686645508,18822.0,1.4202741650694746,0.8771007545663051,1.6192827992398082,Financial Services,Asset Management
2560,GLQ,12.357631206512453,10.842000007629396,35716.0,1.530823119571406,0.8773526112282488,1.7448208393981204,Financial Services,Asset Management
2562,FT,8.01700766881307,7.034299850463867,24207.0,1.5599149162315795,0.8774221182085142,1.777838606823079,Financial Services,Asset Management
2566,KB,35.73833401997884,31.3700008392334,173703.0,1.2778233694001395,0.8777689755123054,1.4557627405939524,Financial Services,Banks—Regional
2567,VLYPO,26.25797208150228,23.04999923706055,6682.0,1.7553369368087937,0.8778286139354371,1.9996351325794173,Financial Services,Banks—Regional
2571,MMAC,32.12166690826416,28.20000076293945,4869.0,3.3190080002429934,0.877912122165872,3.7805697363589914,Financial Services,Mortgage Finance
2575,STC,39.916348139444985,35.060001373291016,74291.0,1.2498379090785114,0.8783368972234469,1.422959587635945,Financial Services,Insurance—Property & Casualty
2579,JPS,10.176561991373696,8.9399995803833,446765.0,1.6871061445457882,0.8784891781685616,1.9204632071427423,Financial Services,Asset Management
2580,ICCH,13.64666668574015,11.989999771118164,300.0,0.8108371904630155,0.8786028154147639,0.9228711497814196,Financial Services,Insurance—Specialty
2583,TEI,8.980191866556803,7.891600131988525,70167.0,1.1978342378256333,0.8787785661214756,1.36306719804549,Financial Services,Asset Management
2584,PYN,10.104464848836264,8.880000114440918,5574.0,1.3634385136663332,0.8788194374750714,1.5514432834845082,Financial Services,Asset Management
2586,CII,17.309601465861007,15.212400436401367,58627.0,1.7890008812470466,0.8788417495575587,2.035634836587697,Financial Services,Asset Management
2599,NBN,20.278791745503746,17.84000015258789,6847.0,2.0943401581231718,0.8797368391804415,2.3806439208277883,Financial Services,Banks—Regional
2601,ONB,17.88740889231364,15.739999771118164,445801.0,1.4574355486241564,0.8799485641479222,1.6562735687118602,Financial Services,Banks—Regional
2602,RFI,14.971985816955565,13.175000190734865,58436.0,1.7271687756880534,0.8799768014617245,1.962743532351152,Financial Services,Asset Management
2606,VLY,10.799307187398277,9.505000114440918,1246109.0,1.3950811682350586,0.8801490641485145,1.585051015857986,Financial Services,Banks—Regional
2607,EHTH,125.47166570027667,110.43499755859376,480464.0,5.039559811665701,0.8801588545289409,5.725738922848038,Financial Services,Insurance Brokers
2611,MUH,16.091956456502274,14.164999961853027,4843.0,1.3703033389808903,0.8802534359412447,1.5567145585925954,Financial Services,Asset Management
2613,MSVB,13.743733406066895,12.100000381469727,1848.0,3.174699438377448,0.8804012726358927,3.605968706601821,Financial Services,Banks—Regional
2618,SCHW,47.2327798207601,41.599998474121094,5853699.0,1.681158393740417,0.8807442338135847,1.908792960768047,Financial Services,Capital Markets
2620,BGIO,9.71790345509847,8.560000419616701,4952.0,1.351243218465417,0.8808484730444321,1.5340245908529344,Financial Services,Asset Management
2621,FAM,11.193685531616213,9.859999656677246,27759.0,1.4961936032742011,0.8808537303310862,1.698572137183125,Financial Services,Asset Management
2623,BXS,28.742454846700028,25.31999969482422,254812.0,1.4356583035684067,0.8809268320980332,1.6297134464041851,Financial Services,Banks—Regional
2627,EFR,13.232316652933754,11.65999984741211,61447.0,1.3955485481459078,0.8811759991268766,1.583734179697022,Financial Services,Asset Management
2628,EMF,15.643333435058592,13.789999961853027,24197.0,1.3487648048125256,0.8815256683686086,1.5300346356432375,Financial Services,Asset Management
2631,BYFC,1.53166663646698,1.350600004196167,8593.0,1.1477232404026965,0.8817845685478464,1.3015914332599483,Financial Services,Banks—Regional
2634,DHF,3.0730738242467246,2.7100000381469727,1072712.0,1.413189402340574,0.8818532170509281,1.6025222508872023,Financial Services,Asset Management
2636,MUA,15.720918655395508,13.864999771118164,10222.0,1.4556414590766191,0.8819459011932244,1.6504883770163412,Financial Services,Asset Management
2644,RBCAA,41.81762758890788,36.900001525878906,14104.0,1.930701254425792,0.8824030355960851,2.1880038673275357,Financial Services,Banks—Regional
2647,GNTY,30.678297678629562,27.07500076293945,8522.0,1.1257166158971097,0.8825457346611459,1.2755334615370717,Financial Services,Banks—Regional
2648,ZION,45.469982782999665,40.13000106811523,1612107.0,1.7725982522506178,0.8825602872917526,2.0084727103346767,Financial Services,Banks—Regional
2655,EBMT,20.894287109375,18.450000762939453,55322.0,2.12705821589672,0.8830165234333921,2.408854375256964,Financial Services,Banks—Regional
2656,CNO,19.44994354248047,17.174999237060547,371973.0,1.26385797756854,0.8830359429860949,1.4312644775190562,Financial Services,Insurance—Life
2657,PHCF,2.491333325703939,2.200000047683716,600.0,0.020228551099121642,0.8830613009449848,0.0229073010871098,Financial Services,Asset Management
2666,FSBW,51.84101041158041,45.79999923706055,9190.0,2.9794338500161963,0.8834704199135286,3.3724206072545297,Financial Services,Banks—Regional
2667,HPI,23.29360135396321,20.57999992370605,113370.0,1.6917536436063043,0.8835044272879057,1.9148219197944285,Financial Services,Asset Management
2668,BGT,12.782494227091469,11.294500350952148,32696.0,1.354173387468,0.8835912733693524,1.532578951695846,Financial Services,Asset Management
2673,BSD,14.524434407552086,12.84000015258789,23476.0,1.3724628421912777,0.8840275491837148,1.5525113934046166,Financial Services,Asset Management
2676,COOP,14.228333473205565,12.579999923706055,349302.0,0.5599490998043691,0.8841513271667683,0.6333181691857052,Financial Services,Mortgage Finance
2680,TREE,330.9949951171875,292.67999267578125,76114.0,6.616007523550974,0.8842429553116326,7.4821150497255635,Financial Services,Mortgage Finance
2683,SIVB,265.89333597819007,235.1300048828125,318369.0,2.2887149337313444,0.8843019852972134,2.588159895357589,Financial Services,Banks—Regional
2684,GIM,6.049313465754192,5.349899768829347,279706.0,1.1094690791447632,0.8843813102289538,1.2545143891129238,Financial Services,Asset Management
2692,VTN,13.767630259195965,12.18000030517578,7997.0,1.3202072824880255,0.8846838617735439,1.4922927155485566,Financial Services,Asset Management
2695,VFL,13.683653513590492,12.109999656677244,20206.0,1.3711003979927212,0.8849975369991422,1.5492702981319713,Financial Services,Asset Management
2697,ETY,12.481500625610352,11.046600341796877,217535.0,1.803218197818457,0.885037839050438,2.0374475737140685,Financial Services,Asset Management
2698,MBIN,21.09380054473877,18.670000076293945,21756.0,1.6550321203731615,0.8850941790549276,1.8698938028723076,Financial Services,Banks—Regional
2701,AROW,34.410844802856445,30.46999931335449,11846.0,1.6660098377729955,0.8854766422597441,1.8814836645733803,Financial Services,Banks—Regional
2704,AVK,15.569177627563475,13.789899826049805,84542.0,1.519081662750949,0.8857179329521129,1.7150851374182114,Financial Services,Asset Management
2713,AGD,10.349750677744547,9.175000190734863,43184.0,1.6356974692337185,0.8864948032481794,1.8451292249434599,Financial Services,Asset Management
2725,PFD,16.706859906514484,14.831199645996096,45932.0,1.694288517147544,0.8877311313428194,1.9085604383217836,Financial Services,Asset Management
2732,BTA,13.02358341217041,11.56999969482422,18147.0,1.527562510468765,0.8883883435654252,1.7194760844543517,Financial Services,Asset Management
2736,RILY,26.04960664113362,23.149999618530273,63944.0,3.0870150953426947,0.8886890284928629,3.473673013132609,Financial Services,Financial Conglomerates
2738,RLI,94.35477320353192,83.87000274658203,83273.0,2.139983510254477,0.8888792786949605,2.4075074777267496,Financial Services,Insurance—Property & Casualty
2739,OPP,16.242555300394695,14.4399995803833,81175.0,1.3097844831202097,0.8890226515056044,1.4732858391200987,Financial Services,Asset Management
2742,GHY,14.898651123046875,13.25,38257.0,1.4632924474458215,0.8893422559243259,1.6453648049422416,Financial Services,Asset Management
2747,CHW,8.664441903432209,7.709000110626222,119151.0,1.6940913636517176,0.8897284091168625,1.904054480325361,Financial Services,Asset Management
2748,BBF,13.856152852376304,12.329999923706055,39009.0,1.3318312703607051,0.8898573835804275,1.4966794622773738,Financial Services,Asset Management
2749,NFJ,13.191788832346596,11.739999771118164,161482.0,1.30402909140703,0.88994752116797,1.4652876269553714,Financial Services,Asset Management
2752,FMBH,32.32225354512533,28.774999618530273,19165.0,1.9915286255374685,0.8902535084181953,2.2370354137396453,Financial Services,Banks—Regional
2754,EWBC,47.34084447224936,42.150001525878906,730104.0,1.3684724370757682,0.8903517036031485,1.5370020987635795,Financial Services,Banks—Diversified
2755,BRP,16.768333435058597,14.93000030517578,68769.0,2.4376894826765376,0.8903687634193094,2.737842546626419,Financial Services,Insurance Brokers
2756,PZC,11.152069091796877,9.93000030517578,26417.0,1.389592295305763,0.8904177532831096,1.5606071309586074,Financial Services,Asset Management
2758,VCV,13.060889561971031,11.633000373840332,87367.0,1.3301579265473618,0.8906744306078327,1.493427767584624,Financial Services,Asset Management
2762,RY,80.48026657104492,71.69999694824219,640795.0,1.5567767271414266,0.8909015837434902,1.7474171732864,Financial Services,Banks—Diversified
2774,AEG,3.8120240767796822,3.400099992752075,2814841.0,0.7686289105905085,0.8919408493412265,0.8617487484267659,Financial Services,Insurance—Diversified
2778,TECTP,9.805306275685627,8.75,2400.0,1.182612149521851,0.892373960994723,1.3252427807324199,Financial Services,Banks—Regional
2780,JCE,14.92512353261312,13.31999969482422,59234.0,1.5851601274021871,0.8924549043576411,1.7761795242115144,Financial Services,Asset Management
2781,BRO,47.76374053955078,42.63000106811523,550634.0,3.0490144532403733,0.892518060490163,3.4161935631486062,Financial Services,Insurance Brokers
2782,PFG,54.573872248331696,48.709999084472656,1531302.0,1.2902711725573273,0.8925516383155622,1.4455983465475992,Financial Services,Insurance—Diversified
2785,FAX,4.255938450495401,3.7999999523162837,1353058.0,1.2324126626005525,0.8928700441788472,1.3802822377516035,Financial Services,Asset Management
2788,BIF,11.590360005696617,10.350000381469727,103194.0,1.5639763246422442,0.8929835118480136,1.7514056014378394,Financial Services,Asset Management
2789,DSM,8.113045851389566,7.244999885559082,52500.0,1.3698032139507794,0.8930061555510858,1.5339235966469411,Financial Services,Asset Management
2792,TSLX,21.794866243998214,19.46999931335449,336734.0,2.1296379973263417,0.8933296077793579,2.3839330732809847,Financial Services,Asset Management
2793,IBKCO,28.07186985015869,25.07999992370605,1200.0,1.5815992886796593,0.8934210673381373,1.7702731069370048,Financial Services,Banks—Regional
2794,EVV,13.050989627838135,11.660099983215332,263759.0,1.4260877555341407,0.8934264998835034,1.5962004213218357,Financial Services,Asset Management
2817,MFT,14.222303231557213,12.729999542236328,12328.0,1.3801240208161027,0.895072994505582,1.5419122566405346,Financial Services,Asset Management
2823,DMB,14.71607049306234,13.175000190734865,16637.0,1.5866461064959148,0.8952797689400858,1.7722349611164918,Financial Services,Asset Management
2830,NZF,16.378200848897293,14.670000076293945,175689.0,1.5819793356087313,0.8957027827193632,1.7661878093153012,Financial Services,Asset Management
2831,SAFT,91.58663050333661,82.04000091552734,23984.0,1.8003826111292316,0.8957639391760192,2.0098851186009323,Financial Services,Insurance—Property & Casualty
2833,MVT,15.088364601135256,13.520000457763672,14913.0,1.2869077373425994,0.8960547292677712,1.4361932316279626,Financial Services,Asset Management
2837,MYD,14.973005453745525,13.420000076293945,80540.0,1.346628334024069,0.8962796492495038,1.502464476518755,Financial Services,Asset Management
2838,THFF,43.666667302449554,39.13999938964844,14372.0,1.4626837121488931,0.8963358508345065,1.6318478288992966,Financial Services,Banks—Regional
2840,TSCBP,26.494259516398117,23.75,5920.0,1.775386764429851,0.8964205995378128,1.980528744369804,Financial Services,Banks—Regional
2845,MSD,9.72686274846395,8.722999572753906,24185.0,1.4966327939674338,0.8967947629497938,1.6688687933955089,Financial Services,Asset Management
2846,MUJ,14.684976418813072,13.170000076293945,80836.0,1.3322546395982733,0.896834948908854,1.4855070503431858,Financial Services,Asset Management
2851,PBCTP,28.150570551554367,25.25,23857.0,1.4949196331441572,0.8969622819458555,1.6666471525436974,Financial Services,Banks—Regional
2852,NBH,15.585292339324953,13.979999542236328,44163.0,1.3357783308769478,0.89699950683388,1.4891628375491708,Financial Services,Asset Management
2855,LGI,16.406533241271973,14.720000267028807,36823.0,1.6849079355797834,0.8972035743663047,1.877954996746234,Financial Services,Asset Management
2858,MCY,50.59235191345215,45.4000015258789,105011.0,1.162265770550251,0.8973688672063369,1.2951928833552957,Financial Services,Insurance—Property & Casualty
2860,GBL,17.64886474609375,15.84000015258789,6555.0,0.3945233485495975,0.8975081615996735,0.4395763352685494,Financial Services,Capital Markets
2870,VPV,13.28719186782837,11.93000030517578,9302.0,1.285364605773396,0.8978571562634924,1.4315914249907506,Financial Services,Asset Management
2872,GWGH,9.633333206176758,8.649999618530272,10058.0,2.7419606405767123,0.8979238476858679,3.0536672432114393,Financial Services,Insurance—Life
2874,NTRS,100.9085629781087,90.63999938964844,911489.0,1.6855049166032834,0.8982389275458421,1.8764549886614244,Financial Services,Asset Management
2887,UTF,26.762053171793625,24.06240081787109,213712.0,1.8489193793369705,0.8991238700337133,2.0563566833874,Financial Services,Asset Management
2890,MYJ,15.499522844950356,13.9399995803833,43134.0,1.383497080110026,0.8993824984054177,1.5382744077886006,Financial Services,Asset Management
2891,NBW,14.211105028788246,12.78279972076416,11175.0,1.1369263517564059,0.8994937195150773,1.2639625236842458,Financial Services,Asset Management
2894,FPF,24.041763941446945,21.62700080871582,82350.0,1.6575715242408058,0.8995596521697737,1.8426477001749435,Financial Services,Asset Management
2901,GDV,21.658498764038086,19.489999771118164,129100.0,1.4289030271583854,0.8998776869742924,1.5878858291984808,Financial Services,Asset Management
2902,OIA,8.000926653544107,7.199999809265138,26414.0,1.5256622767579482,0.8998957397110757,1.6953767080259579,Financial Services,Asset Management
2903,BFK,14.700424353281655,13.229999542236328,30204.0,1.383377257274281,0.8999739887973317,1.5371302665346351,Financial Services,Asset Management
2921,TBNK,29.3980131149292,26.489999771118164,11291.0,1.6715477579776452,0.9010812964657716,1.8550465585444988,Financial Services,Banks—Regional
2925,AOD,8.937549750010172,8.055000305175781,221306.0,1.63825798551722,0.9012537586340836,1.8177544002702644,Financial Services,Asset Management
2926,IBKCN,26.676534970601395,24.04290008544922,6146.0,1.948729500985956,0.90127522603462,2.162191353644398,Financial Services,Banks—Regional
2927,PMF,15.07741848627726,13.58899974822998,37583.0,1.4080538147860653,0.901281592773858,1.5622795650941057,Financial Services,Asset Management
2935,FIBK,38.36925061543783,34.610000610351555,70182.0,1.6756518916718233,0.9020244090049094,1.8576569269565115,Financial Services,Banks—Regional
2942,JHI,17.999350865681965,16.24329948425293,24887.0,1.5365147140928799,0.9024380715430594,1.7026262106447112,Financial Services,Asset Management
2946,UMBF,67.67853164672853,61.11000061035156,153509.0,1.3248300934277035,0.9029451308036104,1.4672321143684783,Financial Services,Banks—Regional
2957,EXD,10.141185442606607,9.163100242614746,15680.0,1.28682848932427,0.9035531688551331,1.4241867924106493,Financial Services,Asset Management
2958,MVF,9.329386552174887,8.430000305175781,49748.0,1.2556235677944672,0.9035964216972616,1.3895844844493503,Financial Services,Asset Management
2959,CGO,13.021420001983644,11.767200469970705,45240.0,1.6534417584187044,0.903680279737396,1.829675600422734,Financial Services,Asset Management
2961,NXJ,14.903840700785317,13.470000267028807,88387.0,1.4622036522769546,0.9037938969865024,1.617850770128393,Financial Services,Asset Management
2964,IBKCP,28.258332888285324,25.54450035095215,3598.0,1.5414056774561555,0.90396345927193,1.7051637006407694,Financial Services,Banks—Regional
2974,HMN,44.61751111348471,40.375,82817.0,1.5474619200616682,0.9049137657478502,1.7100656202116618,Financial Services,Insurance—Property & Casualty
2976,CME,209.0002950032552,189.1678924560547,1098315.0,2.8219797713648718,0.9051082557233154,3.1178367377830316,Financial Services,Financial Data & Stock Exchanges
2988,RMT,8.603876431783041,7.796299934387207,88968.0,1.4332140290343938,0.9061380641855088,1.5816729102122562,Financial Services,Asset Management
2993,SI,16.404999732971188,14.86989974975586,82714.0,44.0176689637406,0.906424869966316,48.561850432652356,Financial Services,Banks—Regional
2994,IAF,5.140249093373616,4.6599998474121085,24332.0,1.414988925165058,0.9065708223010818,1.5608145446083257,Financial Services,Asset Management
2995,STK,24.060791015625,21.8129997253418,37842.0,2.228328159164448,0.9065786619889804,2.4579534601836164,Financial Services,Asset Management
3001,GGM,19.74269294738769,17.90999984741211,63834.0,1.5875364784691115,0.9071710680574564,1.7499857902970108,Financial Services,Asset Management
3028,BLW,16.083481788635257,14.619000434875488,70813.0,1.5276910028372346,0.9089450050054098,1.680729851008029,Financial Services,Asset Management
3033,OFED,26.12405713399251,23.75,1980.0,1.4387834215018176,0.9091237198795052,1.582604644494935,Financial Services,Banks—Regional
3034,NPN,15.1113862991333,13.739999771118164,1131.0,1.2819976166035334,0.9092481324434284,1.4099535328804174,Financial Services,Asset Management
3044,CM,81.36328760782878,74.05000305175781,254196.0,1.2892968634027278,0.9101156704566682,1.4166296716501958,Financial Services,Banks—Diversified
3047,JMP,3.0616666475931797,2.7867000102996826,4764.0,0.5405575830988979,0.9101905370691964,0.5938949715292443,Financial Services,Capital Markets
3049,BIT,16.285696983337402,14.824999809265135,93226.0,1.5593735680186511,0.9103079729675206,1.7130175878117782,Financial Services,Asset Management
3052,ISD,15.309217611948647,13.941900253295898,81712.0,1.4441592480544414,0.9106866599384168,1.5857915917557197,Financial Services,Asset Management
3055,CNNB,10.703333218892416,9.75,7641.0,3.710712692689184,0.9109311838288198,4.0735378901975245,Financial Services,Banks—Regional
3066,DNP,12.741939862569176,11.619199752807615,243530.0,1.7907784313551265,0.9118862495137238,1.9638177813406932,Financial Services,Asset Management
3074,NCB,15.797864437103273,14.40999984741211,2875.0,1.2194616956299622,0.9121485948169306,1.3369112253850588,Financial Services,Asset Management
3075,CAF,20.788333257039387,18.962400436401367,27535.0,1.4640502737591408,0.912165501771542,1.6050270163865743,Financial Services,Asset Management
3078,NMZ,14.43688154220581,13.170000076293945,347159.0,1.4694973775449762,0.912246875323582,1.6108549311541709,Financial Services,Asset Management
3086,BFY,14.692129929860435,13.40999984741211,4083.0,1.2957780683396032,0.9127335458800626,1.4196674091672687,Financial Services,Asset Management
3087,MA,339.6747538248698,310.07501220703125,2388917.0,4.003591695534852,0.9128585763747998,4.385774312855953,Financial Services,Credit Services
3095,FSD,15.354141076405845,14.020000457763672,83495.0,1.5019802729685543,0.913108742976688,1.6449084345334108,Financial Services,Asset Management
3097,AMP,176.97589111328125,161.61000061035156,537167.0,1.552904268805152,0.9131752330429342,1.700554518578517,Financial Services,Asset Management
3099,RVT,14.8137845993042,13.529999732971193,177031.0,1.6389186171703345,0.9133384951207332,1.794426300791896,Financial Services,Asset Management
3110,VCF,14.992601235707603,13.697999954223633,5565.0,1.3565322406340614,0.9136506560048672,1.484738430075439,Financial Services,Asset Management
3116,MEN,11.782839139302574,10.76990032196045,65555.0,1.3626409581882215,0.9140327042263195,1.490801097036922,Financial Services,Asset Management
3117,NJV,14.035796165466307,12.829999923706055,100.0,1.266829688405261,0.9140913541672115,1.3858895860134393,Financial Services,Asset Management
3125,NNY,10.537722905476887,9.640000343322754,15749.0,1.3119035283633549,0.9148086763898916,1.4340742083257432,Financial Services,Asset Management
3133,VCIF,10.714904149373373,9.809100151062012,2486.0,12.698603251806018,0.9154631730080072,13.871233301587925,Financial Services,Asset Management
3134,PUB,27.70987701416016,25.3700008392334,22239.0,1.9055545746944824,0.9155580454676489,2.081303948043145,Financial Services,Banks—Regional
3144,UTG,39.00119654337565,35.72999954223633,309478.0,1.724689135754789,0.9161257271299044,1.8825900034027017,Financial Services,Asset Management
3145,SAL,44.20850118001303,40.50249862670898,10783.0,1.8992134828912983,0.9161699117956176,2.072992638635116,Financial Services,Banks—Regional
3151,TY,28.546179453531906,26.170000076293945,45128.0,1.6877173740292135,0.9167601611590106,1.840958459511944,Financial Services,Asset Management
3156,UBCP,14.285733064015709,13.100000381469727,21211.0,2.181759638300097,0.916998821325262,2.379239304961136,Financial Services,Banks—Regional
3160,PMM,8.112625598907469,7.4414000511169425,46985.0,1.5033300572178483,0.9172616140598278,1.6389327037943555,Financial Services,Asset Management
3163,HIFS,197.2161865234375,180.9199981689453,618.0,2.37526051500368,0.9173689105252244,2.5892097364012083,Financial Services,Banks—Regional
3165,OXLCP,24.74166679382324,22.70000076293945,10681.0,1.5131129915428991,0.9174806593307816,1.6492042378817848,Financial Services,Asset Management
3168,VMO,12.772293726603188,11.720100402832033,114568.0,1.3446845080189431,0.9176190787423276,1.4654060047028925,Financial Services,Asset Management
3170,APAM,35.261780420939125,32.360000610351555,133052.0,1.106107866539003,0.9177075072231908,1.205294560448651,Financial Services,Asset Management
3171,ESGRP,28.414603551228836,26.07999992370605,4571.0,2.113498863309879,0.9178378954570414,2.3026929632900512,Financial Services,Insurance—Diversified
3172,BWG,12.954168478647865,11.890000343322756,149910.0,1.2671334897613102,0.917851297280936,1.3805433336697306,Financial Services,Asset Management
3183,SWZ,8.594154040018719,7.894999980926514,12724.0,1.3200700973755484,0.9186477161292909,1.4369709674320477,Financial Services,Asset Management
3184,NNI,58.18108749389648,53.459999084472656,31971.0,1.3529856609188569,0.9188552738908654,1.4724687329590864,Financial Services,Credit Services
3190,EFF,15.718616167704266,14.449899673461914,10106.0,1.369218570887061,0.9192857385977096,1.4894374114578182,Financial Services,Asset Management
3194,GLO,9.681035995483398,8.90060043334961,64462.0,1.407844383430476,0.9193851192684446,1.5312890691016394,Financial Services,Asset Management
3195,PSEC,6.226395130157472,5.7249999046325675,2167293.0,1.4208106948885963,0.919472629821323,1.545245229501498,Financial Services,Asset Management
3197,FLC,22.925792376200363,21.084999084472656,17845.0,1.7029443960290371,0.9197064484611376,1.8516173273313687,Financial Services,Asset Management
3202,HYI,15.719313462575276,14.460000038146973,29345.0,1.5352620129955743,0.9198875047929738,1.6689671345640185,Financial Services,Asset Management
3209,CET,33.155000050862625,30.51000022888184,24168.0,1.7832830759389444,0.9202231995800592,1.9378810235959487,Financial Services,Asset Management
3213,MYF,14.62394587198893,13.460000038146973,1881.0,1.2742095798463515,0.9204082233324312,1.3843961272237957,Financial Services,Asset Management
3215,SHG,31.191666920979813,28.709999084472656,90077.0,0.936233620732586,0.9204381143593848,1.0171608564734356,Financial Services,Banks—Regional
3226,NID,14.332825183868408,13.199999809265135,37937.0,1.4457662647152654,0.9209628694921734,1.5698420779031763,Financial Services,Asset Management
3228,PFO,12.796457449595131,11.786600112915039,14186.0,1.622461855485025,0.9210830543798632,1.7614718322848515,Financial Services,Asset Management
3236,GRX,11.663595835367836,10.750399589538574,17186.0,1.4428327491965385,0.9217054278355432,1.5653946538915011,Financial Services,Asset Management
3247,FTF,9.299484729766846,8.576199531555176,75648.0,1.2680154286395484,0.9222230887807692,1.3749551969208842,Financial Services,Asset Management
3250,EVN,13.379100163777672,12.34000015258789,27327.0,1.3180739025763597,0.9223340883564786,1.4290634155407351,Financial Services,Asset Management
3254,FIV,9.20288356145223,8.489999771118164,16457.0,1.124486931411912,0.9225369107873868,1.2189072526671705,Financial Services,Asset Management
3264,EOI,15.878682454427086,14.659899711608887,55711.0,1.7240829451844275,0.9232440886505422,1.8674183418866293,Financial Services,Asset Management
3267,NVG,16.677404403686527,15.399999618530273,566222.0,1.567823418638848,0.9234050602698176,1.6978718073959143,Financial Services,Asset Management
3271,GCV,5.8450448513031015,5.400000095367432,23843.0,1.5167894795073271,0.9238594797375336,1.6417967372464952,Financial Services,Asset Management
3273,BFZ,14.070450623830162,13.0,15433.0,1.2178864833764542,0.9239220795091516,1.3181701253675806,Financial Services,Asset Management
3277,EEA,9.360899925231934,8.649999618530272,8871.0,1.2777222161269963,0.9240564141930996,1.3827318294659785,Financial Services,Asset Management
3285,BCV,26.79608917236328,24.771099090576172,5896.0,1.912785831560457,0.924429640879251,2.0691524232619294,Financial Services,Asset Management
3295,BLE,15.406709512074787,14.25,41313.0,1.2957474377575111,0.9249217030302131,1.4009266227751005,Financial Services,Asset Management
3303,BHV,16.580708185831707,15.345000267028807,9501.0,1.283155087796001,0.9254731519936636,1.3864854804613354,Financial Services,Asset Management
3307,NBHC,33.25547091166178,30.78000068664551,42238.0,1.8542164044489893,0.9255620155976142,2.0033410762343835,Financial Services,Banks—Regional
3320,TRST,7.7407264709472665,7.170000076293945,249143.0,1.3220453427969696,0.9262696599866448,1.427279117418173,Financial Services,Banks—Regional
3322,GDL,9.229790369669596,8.550000190734862,23360.0,1.1985519449193267,0.9263482536755526,1.2938459592963314,Financial Services,Asset Management
3323,CSQ,14.026262283325195,12.993300437927244,258938.0,1.9530721267827549,0.9263551597330416,2.108340528211225,Financial Services,Asset Management
3327,COFS,33.19069290161133,30.75,37801.0,1.8647902575688613,0.9264645390547772,2.0128026265003176,Financial Services,Banks—Regional
3334,VGM,13.102004051208494,12.145000457763672,30499.0,1.3261954992437304,0.9269574646974291,1.4306972539205107,Financial Services,Asset Management
3338,NEV,15.142797311147056,14.039999961853027,54353.0,1.3329506155995865,0.9271734722036974,1.4376496476235905,Financial Services,Asset Management
3339,VMM,13.534369468688965,12.550000190734865,10966.0,1.2479990803397203,0.9272689222625858,1.3458868839198619,Financial Services,Asset Management
3340,HRZN,12.88718318939209,11.949999809265135,178251.0,1.7076847707496243,0.9272778724137032,1.8416106126899403,Financial Services,Asset Management
3347,MUI,14.64467922846476,13.59000015258789,39314.0,1.2945201671322908,0.9279820978374932,1.394983987459406,Financial Services,Asset Management
